98 77 86
117 93 98
98 93 77
161 180 179
161 138 139
158 180 161
161 139 158
226 236 242
126 139 118
80 126 118
118 97 80
119 97 118
118 138 119
139 138 118
75 97 91
86 66 91
91 66 75
91 97 119
195 202 184
195 225 202
250 245 234
260 245 250
259 245 260
259 268 269
260 268 259
225 245 240
50 45 64
32 45 50
129 84 108
99 84 129
108 147 129
147 164 129
164 143 129
129 143 99
151 143 171
171 186 208
171 143 186
37 35 49
26 22 20
20 27 26
26 27 35
26 35 37
19 12 18
13 12 19
103 79 123
70 79 103
87 70 103
210 243 206
243 223 206
206 223 187
156 169 134
168 169 156
154 104 134
134 169 154
158 126 154
154 126 104
196 182 170
172 191 188
219 200 222
222 232 248
205 232 222
191 205 222
222 249 219
248 249 222
222 188 191
200 188 222
345 349 346
346 337 345
343 337 346
326 330 341
318 330 326
321 323 331
321 327 314
331 334 321
321 334 327
151 171 189
208 233 189
189 171 208
342 344 345
281 285 288
288 285 294
288 294 297
297 287 288
318 326 313
313 326 323
279 287 283
261 246 256
257 246 261
159 161 179
138 161 159
137 127 119
119 138 137
138 159 137
117 125 132
148 131 132
132 131 117
117 98 107
107 125 117
107 98 86
127 125 107
236 226 216
216 198 238
238 236 216
100 93 109
109 93 117
117 131 109
81 89 106
106 128 81
81 128 116
72 81 116
116 92 72
165 184 177
177 163 165
165 163 149
234 225 209
225 195 209
262 269 270
262 259 269
202 225 220
225 240 220
67 50 64
32 50 43
43 27 32
42 27 43
83 73 112
64 54 83
54 73 83
112 151 120
120 83 112
94 83 120
37 49 51
22 26 29
29 26 37
37 51 29
29 51 40
30 19 25
22 29 25
18 22 25
25 19 18
25 29 40
13 19 16
16 21 14
14 9 16
16 9 13
46 79 70
59 31 46
46 70 59
140 124 152
174 180 158
158 154 174
162 182 172
162 170 182
196 170 166
157 162 172
133 162 157
340 326 341
178 197 204
178 166 140
204 166 178
140 152 178
176 197 178
178 152 176
204 197 217
211 229 230
227 229 211
233 227 201
201 189 233
227 211 201
337 328 333
345 337 333
333 342 345
295 293 301
301 293 297
323 321 307
307 313 323
307 321 314
307 314 302
295 301 307
307 301 313
302 290 307
290 295 307
282 288 287
287 279 282
281 288 282
282 277 281
272 267 274
274 279 272
277 282 274
274 282 279
263 267 272
272 261 263
263 261 256
257 261 273
273 261 272
273 278 257
283 278 273
273 279 283
272 279 273
148 132 146
86 91 105
105 107 86
127 107 105
119 127 105
105 91 119
207 226 221
207 216 226
92 116 115
153 116 128
135 115 155
149 135 155
155 165 149
251 240 245
245 259 251
259 262 251
52 35 42
52 49 35
42 43 55
55 52 42
57 40 53
40 51 53
113 136 122
24 19 30
24 16 19
24 46 31
30 46 24
31 21 24
21 16 24
111 124 140
123 79 114
88 111 114
114 111 140
114 166 123
140 166 114
30 25 44
44 25 40
44 40 57
57 62 44
69 62 57
76 114 79
88 114 76
76 69 88
62 69 76
56 46 30
79 46 56
30 44 56
56 44 62
56 76 79
62 76 56
133 103 142
142 162 133
142 103 123
170 162 142
123 166 142
142 166 170
196 166 215
215 166 204
204 239 215
215 239 246
215 232 196
246 232 215
87 103 110
110 103 133
323 326 338
326 340 338
212 211 230
212 217 197
235 217 212
212 197 176
228 239 204
204 217 228
241 244 228
228 244 239
237 217 235
241 228 237
237 228 217
176 160 185
185 212 176
211 212 185
185 201 211
189 201 167
151 189 167
167 185 160
201 185 167
318 313 306
313 301 306
310 318 306
306 300 310
297 300 306
306 301 297
239 244 253
256 246 253
246 239 253
144 132 125
144 146 132
199 221 214
199 207 221
198 216 194
216 207 194
194 169 198
150 115 116
150 155 115
116 153 150
150 153 175
165 155 173
173 195 184
184 165 173
155 150 173
94 95 85
121 136 113
94 120 121
121 95 94
60 43 50
60 55 43
50 67 60
130 152 124
331 323 335
323 338 335
231 212 230
235 212 231
192 214 203
192 199 214
203 180 192
180 174 192
183 192 174
199 192 183
169 194 183
207 199 183
183 194 207
183 154 169
183 174 154
175 190 181
181 150 175
181 173 150
195 173 181
181 209 195
181 190 209
94 85 74
64 83 74
74 83 94
74 67 64
102 121 113
95 121 102
136 121 141
160 136 141
141 167 160
151 167 141
141 120 151
141 121 120
145 130 122
145 136 160
145 122 136
152 130 145
145 160 176
176 152 145
57 53 68
68 69 57
96 111 88
124 111 96
122 130 101
101 130 124
124 96 101
90 96 78
90 101 96
82 68 78
78 96 82
69 68 82
88 69 82
82 96 88
